sigle;xml_id;form;lemma_id;lemma;sprachen;sense_ids;kontext
SL;SL_204_2;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;der heidenschaft entsliezen in wolte niht verdriezen vil süezer predigunge sîn ûzerweltiu **zunge** bekêrte liute unmâzen vil und machte grôz der engel spil in dem
SL;SL_3174_4;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;jüdescheit teilen solte gotes kleit an sîner marterunge daz in der valschen **zunge** beziugen solte ûf erden daz lât uns allen werden vil schône der
SL;SL_3265_3;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;der tôten gie sus hân ich dir entslozzen hie waz der prophêten **zunge** von gotes marterunge gesprochen hât enwiderstrît und ob dû mir ze dirre
SL;SL_3348_3;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;aber si gesprochen hânt von gote dem vil reinen daz kan dîn **zunge** meinen anderswar ze diute dû wilt bewaeren hiute daz an kriste ervüllet
SL;SL_3638_4;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;daz jêsus krist geborn von einer megde sî gestât mir des dîn **zunge** bî zwâre sô geloube mir daz ich danne wil mit dir reden
SL;SL_481_4;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;saelden gert der gnâden hete in got gewert daz sîn vil reiniu **zunge** sô süeze predigunge zallen zîten brâhte vür daz si nâch edels herzen
SL;SL_4837_5;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;viel er tet ûf sînen wîten giel und warf her ûz die **zungen** alsus wart er betwungen daz im enzwei daz herze spielt und er
SL;SL_502_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;hülfe ob ich nû lange mich vlizze ûf sînen werden prîs kein **zunge** ist alsô rehte wîs diu ze sîme lobe tüge alsô daz si
TKR;TKR_1050010270_1;czvngen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;do missevil ir erbed god daz ir schir in einen spod ir **czvngen** do virwandelt do midde er si handelt als im gar wol czam
TKR;TKR_1050010320_2;czungin;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;czam daz brudir brudir nicht virnam vnd ein yklicher iczund nor sin **czungin** allein ver stund ir arbeit missevil abir got er schied sie von
TKR;TKR_1210040360_3;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;libes vrisch vnde wirt ewer her von vremdem lant so wirt vwir **zcung** geschant vnd wirt ser geminnert vnd allewege gehindert virdroszen ist es iclechim
TKR;TKR_2510370220_6;zcungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;noch habent etliche czu im hoffenunge dar vmb si nicht achtin dyner **zcungen** abir wenn er nit entwert vnsir hoffenunge dein nit entpert wi herczog
TKR;TKR_2710410070_1;zcungin;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;mines brudirs mich beraubit dar vm er in der erden taubt dy **zcungin** er im vz sneit dy ougin liz er im vz brechin beide
TKR;TKR_2770420250_7;zcungin;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;eines fremden koniges tochtir gewin einem iclichin ist daz hercze czu siner **zcungin** groz dar vmb wirt ein vremde nummir min genoz noch minen lutin
TKR;TKR_2770420310_4;zcunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;wirt sy deutsch lerin vnd ir gewonheit virkerin do von an der **zcunge** wirt ein groz zcweiunge vnd dem lande zcu hant ein recht virderbnize
TKR;TKR_3490580530_4;zcungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;virlisin si sprachin holt ob vns iczund kisin wil ein herczog vnsir **zcungen** dar nach wart er dar vf virsunnen dar er vns gebe sin
TKR;TKR_3790631120_2;zcunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;er spreche ich daz libir sehe daz min geslecht sturbe e min **zcunge** virdurbe bischof herman starb wan daz er irwarb daz vor sinem tode
TKR;TKR_3910670330_2;zcunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;cheinir truwe schuldig sein sind ich sehe zcu dir vrist daz sin **zcunge** vngetrwe ist du dy heren daz virnomen si zcu mal zcu einandir
TKR;TKR_3970680590_4;zcungin;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;habin wol di wisin sprachin do widir sich also der frum sin **zcungin** mert e si wirt vbir hert der vngetrw als man sicht acht
TKR;TKR_3970680620_2;zcungin;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;e si wirt vbir hert der vngetrw als man sicht acht siner **zcungin** nicht di andirn also sprachin mit redelichin sachin daz lant mit sinem
TKR;TKR_4090682690_3;zcungin;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;vil gach der pruft an der zcit sobezlabs kunheit der durch siner **zcungin** er den tod gert vil mer wen sin lank lebin do man
TKR;TKR_4150683560_3;zcungin;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;biz im der libe sobezlab must sin son sendin er liez sin **zcungin** schendin der er wart virlorn als der ochse by dem horn wen
TKR;TKR_4170683890_4;zcungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;zcu eren daz lant laz ich vch gern ich bevel vch wuir **zcungen** daz ir mit vch gelung vnd si furdert allewege vnd den tutschin
TKR;TKR_4170683940_1;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;furdert allewege vnd den tutschin kein weg in daz lant irloubt di **zcung** der behem er beroubt wen si in dem lande irstet di behem
TKR;TKR_4190684200_3;zcunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;minen tagin vil lichte irslagin wan daz totir wagt di schand miner **zcunge** clagt er gebot den lantlutin mit nomen fur sich schier zcu komen
TKR;TKR_4290691520_2;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;behielt friderich daz bemisch rich vnd er hilt ez furbaz mit siner **zcung** laz di tutschin er nit lib het als sin vatir tet er
TKR;TKR_4350710130_2;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;scharn dar nach beschirmt zcu hant herczog ot daz lant vnd sin **zcung** in allin erin wenczlab als ein morgen stern do sin vatir wol
TKR;TKR_5150860570_5;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;obirstin tron do er selbir siczit schon doch daz er wolt sin **zcung** scheldin dez must er inkeldin do mit er zcu den stundin sin
TKR;TKR_5210861410_2;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;er leidir di deutschin ir cleidir vor leid mugin riszin vnd ir **zcung** biszin ouch von den ougin zcer deiszin vnd vbir dy wang waszir
TKR;TKR_5470930760_3;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;solich rich virweisin vil licht ouch als wir horn ist ez diner **zcung** angeborn daz der andir furst virdurbin vnd der vnsir ist gestorbin von
TKR;TKR_5530940670_2;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;czu der zcit wilhelm der haz gar vrischiz herczin waz vnd siner **zcung** ein erbir vrunt er irkrigt mit gutin leunt dez burgelins ein edel
TKR;TKR_5590960252_2;zcungin;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;dutschir heim her wi der romisch mit siner umvart golt di bemisch **zcungin** virtilgin wolt in dem andirn iar der romisch kam gein behem zcwar
TKR;TKR_5590970040_2;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;romisch kam gein behem zcwar er wolt bi allin heilgin di bemisch **zcung** al virtilgin di gebur iensit daz rens chomen mit im dy hetin
TKR;TKR_5630980080_3;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;wurfil vnglich si namen dy tutschin in den rat si achtin ir **zcung** nit mit der tat do vngewirt dy vrechin mit dem sper begundin
TKR;TKR_5751000280_3;zcung;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_74639;lachte vnt nits nit sprach her wilhelm der has ein frunt siner **zcung** waz der kun edel daz vbil clagt er legt in hut vnd
TR;TR_11237_3;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;bewaerde wil jehen so heizet in daz houbet sehen vindet man die **zungen** da ich entwiche mines rehtes sa und wil von mime criege gan
TR;TR_11243_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;uf getan und niht darinne vunden tristan hiez an den stunden die **zungen** bringen diu kam dar ir herren sprach er nemet war und seht
TR;TR_11252_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;widerreden ie nun wister aber rehte wie der veige der begunde mit **zungen** und mit munde mit rede und mit gedanken schranken unde wanken ern
TR;TR_11263_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;erslagen und ime mit lihter arbeit uz sinem toten rachen sneit dise **zungen** und si dannen truoc daz er in sider ze tode sluoc die
TR;TR_11272_2;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;man ze rehte reden sol der aller erest dar kam und die **zungen** da nam der sluoc ouch den serpant des wart gevolget zehant nu
TR;TR_12735_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;rede die merket ir und swaz si sage daz saget mir ir **zungen** bringet mir her dan und sit ouch des gewis dar an swie
TR;TR_12871_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;si wider kaemen und sniten an der stunde eime ir vogelhunde die **zungen** uz und riten dan sus seiten dise zwene man isote der mortraeten
TR;TR_12877_2;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;haeten mit jamer und mit leide si sageten ir beide diu selbe **zunge** diu waer ir isot diu sprach nu saget mir waz maeres sagetes
TR;TR_12909_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;iuwer herze und iuwer muot diun sint niht luter unde guot iuwer **zunge** ist harte manicvalt nu vrouwe vristet disen gewalt e wir verliesen unser
TR;TR_15814_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;den zwein dingen uf geleit an der varwe und ander craft daz **zunge** nie so redehaft noch herze nie so wise wart daz sine schoene
TR;TR_17209_4;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;ir singen senelichen unde suoze si wehselten unmuoze mit handen und mit **zungen** si harpheten si sungen leiche unde noten der minne si wandelten darinne
TR;TR_17219_4;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;suoze unde seneliche sanc ouch lutete ietweder clanc der harphen unde der **zungen** sos in ein ander clungen so suoze darinne als ez der süezen
TR;TR_17370_4;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;rise ir wunne bernde wise in maneger anderunge da was manc süeziu **zunge** diu da schantoit und discantoit ir schanzune und ir refloit den gelieben
TR;TR_1739_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;si erstummete an der stunde ir clage starp in ir munde ir **zunge** ir munt ir herze ir sin daz was allez do dahin diu
TR;TR_18482_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;ougen daz nam sin selbes lougen oft und ze maneger stunde ir **zunge** in ir munde diu gesweic ir dicke zuo der not dan was
TR;TR_18527_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;ir uns waere guoter lere not waz rede ich sinnelose isot tristandes **zunge** und min sin diu varnt dort mit ein ander hin isote lip
TR;TR_19400_4;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;ir so vil gelogen mit disen zwein handelungen der ougen unde der **zungen** daz si sines herzen unde sin gewis und sicher wande sin und
TR;TR_2094_4;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;kint e oder sit under disen zwein lernungen der buoche unde der **zungen** so vertet er siner stunde vil an iegelichem seitspil da kerte er
TR;TR_2233_5;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;und kunnet ir schachzabelspil daz saget mir und sprach daz in ir **zungen** nu sahen si den jungen aber noch vlizeclicher an do er ir
TR;TR_2386_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;ir ingesinde nach ir verlornem kinde weinen uf des meres stat manec **zunge** damit triuwen bat daz got sin helfe waere da wart manic clagemaere
TR;TR_3696_4;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;wol nu kam iesa der hufe dar gedrungen und swer iht vremeder **zungen** von den bilanden kunde der versuohte in sa zestunde dirre sus und
TR;TR_4497_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;sprichest als der höfsche sol diu wort gezement der crone wol din **zunge** din herze und din hant die gebieten iemer über diz lant wis
TR;TR_4608_3;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;den ich umbe solte gan und waere daz gevüege daz ich zwelf **zungen** trüege in min eines munde der iegelichiu kunde sprechen alse ich sprechen
TR;TR_4705_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;in in ir brunnen geliutert unde gereinet er ist binamen gefeinet sin **zunge** diu die harpfen treit diu hat zwo volle saelekeit daz sint diu
TR;TR_4739_2;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;selben gebent im einen pris er inpfete daz erste ris in tiutischer **zungen** davon sit este ersprungen von den die bluomen kamen da si die
TR;TR_4783_3;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;der werlde alsus geswigen ist diu aller doene houbetlist versigelt in ir **zungen** truoc von der denk ich vil unde genuoc ich meine aber von
TR;TR_4790_4;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;naeme wannen ir daz wunder kaeme so maneger wandelunge ich waene orphees **zunge** diu alle doene kunde diu doenete uz ir munde sit daz man
TR;TR_4828_3;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;wie in bereite der sin wil niender dar zuo son weiz diu **zunge** waz si tuo al eine und ane des sinnes rat von dem
TR;TR_4854_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;geprüeven kan an einem anderen man nun weiz ich wies beginne min **zunge** und mine sinne dien mugen mir niht ze helfe komen mir ist
TR;TR_4887_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;ist ouch nie so cleine ern müeze mir verrihten verrihtende beslihten beidiu **zungen** unde sin an den ich sus entrihtet bin diu minen wort muoz
TR;TR_5453_5;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;obene ze tal beidiu hirne und hirneschal daz ez im an der **zungen** want hie mite so stach er ime zehant daz swert gein dem
TR;TR_6475_2;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;da rief an der stunde von herzen und von munde manec edeliu **zunge** hin ze gote daz got mit sinem gebote bedaehte ir laster unde
TR;TR_7793_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;dich wol ich wil din arzat selbe sin genade süeziu künigin diu **zunge** diu gruone iemer daz herze ersterbe niemer diu wisheit diu müeze iemer
TR;TR_9061_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;uf brach mit micheler arbeit uz dem rachen er im sneit der **zungen** mit dem swerte der maze als er ir gerte in sinen buosem
TR;TR_9087_2;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;tac und die naht wan ime benam al sine maht diu leide **zunge** die er truoc der rouch der von der an in sluoc der
TR;TR_9418_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;liehte cumpanie do si den ellenden mit snewizen henden entwafenen begunden die **zungen** si do vunden sich warte sprach diu künigin waz ist diz oder
TR;TR_9422_4;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;oder waz mag diz sin brangaene höfschiu niftel sprich ez ist ein **zunge** dunket mich du sprichest war brangaene mich dunket unde ich waene so
TR;TR_9430_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;weiz ez alse minen tot wir sin zer rehten verte komen diu **zunge** hat ouch ime benomen beidiu craft unde sin hie mite entwafentens in
TR;TR_9442_3;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;sprach si der man der tampf gerumet schiere hie der von der **zungen** an in gie so mag er sprechen unde uf sehen daz was
TR;TR_9502_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;nie nieman nihtes inne wart da schuofens ime helfe unde gemach die **zungen** alse ich e da sprach sin isen und sin ander dinc desn
TR;TR_9602_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;gelegez allez eine nider und saget mir vrouwe ist iu bekant die **zungen** die man bi mir vant beleip diu oder war tet man die
VTC;VTC_404080600_4;czungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_14492;sunder auch welsch lombardisch dewtsch vnde latinisch alzo das wir alle deße **czungen** kunden reden leßen vnde screiben vnde eyne was vns alzo gereit als
WH;WH_10620_2;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;schadehafter strit sit her von anegenges zit arofel von persya in maneger **zungen** sprache alda wart beklagt ouch tesereiz pinel und poufameiz und der milte
WH;WH_40813_2;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;taete sinen puneiz vor gehielten und da manec houbet spielten daz die **zungen** in den munden deheine krie enkunden mahumeten liez ers walten do kerte
WH;WH_45012_1;zunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;wile siner swester sun mile wart wol gerochen an dem tage maneger **zunge** sprache klage da rewurben vil ze klagene und da heime not ze
WH;WH_7309_3;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;sprache sint er dunket mich der witze ein kint swer niht der **zungen** lat ir lant davon die sprache sint bekant so man die zungen
WH;WH_7311_3;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;zungen lat ir lant davon die sprache sint bekant so man die **zungen** nennet gar ir nement niht zwelve des toufes war die andern hant
WVV;WVV_1112070500_1;zungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;leben sô will sich dirre und alle kristenheit ze valle geben alle **zungen** suln ze gote schrîen wâfen und rüefen im wie lange er welle
WZB;WZB_10rb_30_4;czungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;zu dem perge in Dicz sint die kinder noch iren kuntscheften vnd **czungen** vnd landen in iren geslechtwn Dicz ist das gesinde noch irem volke
WZB;WZB_10rb_5_1;czungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;vnd bis czu Dicz sint di kinder von in iren kvnden vnd **czungen** vnd in iren geperungen vnd landen vnd in irn geslechten Und von
WZB;WZB_10va_23_2;czunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;Und sprach Secht wie ein volk ist es vnd habent alle ein **czunge** Und czu machen haben sie das angehaben noch enlasen nicht von irn
WZB;WZB_10va_30_1;czungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;Kumet dan dorumbe steige wir hin abe vnd machen zu schanden ire **czungen** also das ein yclicher nicht vorneme die czunge seines nehsten Und also
WZB;WZB_10va_31_3;czunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;machen zu schanden ire czungen also das ein yclicher nicht vorneme die **czunge** seines nehsten Und also teilte sie vnser herre von der stat in
WZB;WZB_10va_3_0;czungen;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;der erden noch der flūte GENE Es was aber die erde einer **czungen** vnd einer sprache Und do sie wanderten von do funden sie ein
WZB;WZB_10vb_2_2;czunge;lemma_7924;zunge;Einzelsprachen;lemma_7924_sense_12998;wart geheissen ir name wenne do zu schanden worden SIS ist die **czunge** aller erden vnd von danne zu strew̆te sie vnser herre auf die
